x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014
,,,,,,,,,,,,,,237.,-0.0313720703,,,237.,-0.1239724755,237.,-0.1675813794,,,,,,,,
,,,,,,,,,,,,,,238.,-0.0314941406,,,238.,0.0219374895,238.,-0.1673862338,,,,,,,,
,,,,,,,,,,,,,,239.,-0.0317382812,,,239.,0.1172069311,239.,-0.1672287583,,,,,,,,
,,,,,,,,,,,,,,240.,-0.0318603516,,,240.,0.0672367811,240.,-0.1673620939,,,,,,,,
,,,,,,,,,,,,,,241.,-0.0316162109,,,241.,-0.0546669960,241.,-0.1675415039,,,,,,,,
,,,,,,,,,,,,,,242.,-0.0314941406,,,242.,-0.1281508207,242.,-0.167617023,,,,,,,,
,,,,,,,,,,,,,,243.,-0.0314941406,,,243.,-0.0339691639,243.,-0.1674247980,,,,,,,,
,,,,,,,,,,,,,,244.,-0.0317382812,,,244.,0.0831056833,244.,-0.1672984362,,,,,,,,
,,,,,,,,,,,,,,245.,-0.0318603516,,,245.,0.1053490639,245.,-0.1672877073,,,,,,,,
,,,,,,,,,,,,,,246.,-0.0316162109,,,246.,-0.0629191399,246.,-0.1675294042,,,,,,,,
,,,,,,,,,,,,,,247.,-0.0313720703,,,247.,-0.1290854812,247.,-0.1676114202,,,,,,,,
,,,,,,,,,,,,,,248.,-0.0314941406,,,248.,-0.0327529907,248.,-0.1674554348,,,,,,,,
,,,,,,,,,,,,,,249.,-0.0316162109,,,249.,0.0781291127,249.,-0.1673177481,,,,,,,,
,,,,,,,,,,,,,,250.,-0.0318603516,,,250.,0.1104280949,250.,-0.1672884822,,,,,,,,
,,,,,,,,,,,,,,251.,-0.0317382812,,,251.,0.009942174,251.,-0.1674043536,,,,,,,,
,,,,,,,,,,,,,,252.,-0.0313720703,,,252.,-0.1278226376,252.,-0.1676059961,,,,,,,,
,,,,,,,,,,,,,,253.,-0.0313720703,,,253.,-0.0914874077,253.,-0.1675239801,,,,,,,,
,,,,,,,,,,,,,,254.,-0.0314941406,,,254.,0.0211347938,254.,-0.1673702002,,,,,,,,
,,,,,,,,,,,,,,255.,-0.0317382812,,,255.,0.1177591681,255.,-0.1672758460,,,,,,,,
,,,,,,,,,,,,,,256.,-0.0318603516,,,256.,0.0662428737,256.,-0.1673491597,,,,,,,,
,,,,,,,,,,,,,,257.,-0.0316162109,,,257.,-0.0545879602,257.,-0.1675155759,,,,,,,,
,,,,,,,,,,,,,,258.,-0.0313720703,,,258.,-0.1229465604,258.,-0.1675857902,,,,,,,,
,,,,,,,,,,,,,,259.,-0.0314941406,,,259.,-0.0373770595,259.,-0.1674232483,,,,,,,,
,,,,,,,,,,,,,,260.,-0.0317382812,,,260.,0.1202147007,260.,-0.1672425866,,,,,,,,
,,,,,,,,,,,,,,261.,-0.0318603516,,,261.,0.1056513786,261.,-0.1673045158,,,,,,,,
,,,,,,,,,,,,,,262.,-0.0316162109,,,262.,-0.0648009181,262.,-0.1675533056,,,,,,,,
,,,,,,,,,,,,,,263.,-0.0313720703,,,263.,-0.1293587089,263.,-0.1675993800,,,,,,,,
,,,,,,,,,,,,,,264.,-0.0314941406,,,264.,-0.0253389478,264.,-0.1674464941,,,,,,,,
,,,,,,,,,,,,,,265.,-0.0317382812,,,265.,0.090592742,265.,-0.1672847867,,,,,,,,
,,,,,,,,,,,,,,266.,-0.0318603516,,,266.,0.1282670498,266.,-0.1672617793,,,,,,,,
,,,,,,,,,,,,,,267.,-0.0317382812,,,267.,-0.0023214817,267.,-0.1674634218,,,,,,,,
,,,,,,,,,,,,,,268.,-0.0314941406,,,268.,-0.1095034480,268.,-0.1675908566,,,,,,,,
,,,,,,,,,,,,,,269.,-0.0313720703,,,269.,-0.0838320851,269.,-0.1675355434,,,,,,,,
,,,,,,,,,,,,,,270.,-0.0316162109,,,270.,0.0335484743,270.,-0.1673496366,,,,,,,,
,,,,,,,,,,,,,,271.,-0.0317382812,,,271.,0.1209807396,271.,-0.1672644019,,,,,,,,
,,,,,,,,,,,,,,272.,-0.0318603516,,,272.,0.1039708853,272.,-0.1673344374,,,,,,,,
,,,,,,,,,,,,,,273.,-0.0316162109,,,273.,-0.0665253401,273.,-0.1675510406,,,,,,,,
,,,,,,,,,,,,,,274.,-0.0313720703,,,274.,-0.1293246746,274.,-0.1676308513,,,,,,,,
,,,,,,,,,,,,,,275.,-0.0313720703,,,275.,-0.0866429806,275.,-0.1675254703,,,,,,,,
,,,,,,,,,,,,,,276.,-0.0314941406,,,276.,0.0330188274,276.,-0.16734761,,,,,,,,
,,,,,,,,,,,,,,277.,-0.0317382812,,,277.,0.1205878258,277.,-0.1672388911,,,,,,,,
,,,,,,,,,,,,,,278.,-0.0318603516,,,278.,0.1080561280,278.,-0.1672949195,,,,,,,,
,,,,,,,,,,,,,,279.,-0.0316162109,,,279.,-0.0656344891,279.,-0.1675385833,,,,,,,,
,,,,,,,,,,,,,,280.,-0.0314941406,,,280.,-0.1295917034,280.,-0.1676388979,,,,,,,,
,,,,,,,,,,,,,,281.,-0.0314941406,,,281.,-0.0339186192,281.,-0.1674715877,,,,,,,,
,,,,,,,,,,,,,,282.,-0.0316162109,,,282.,0.0831940770,282.,-0.1672893763,,,,,,,,
,,,,,,,,,,,,,,283.,-0.0318603516,,,283.,0.1287605762,283.,-0.1672517657,,,,,,,,
,,,,,,,,,,,,,,284.,-0.0318603516,,,284.,0.0666552186,284.,-0.1673645377,,,,,,,,
,,,,,,,,,,,,,,285.,-0.0316162109,,,285.,-0.0480434895,285.,-0.1675201654,,,,,,,,
,,,,,,,,,,,,,,286.,-0.0313720703,,,286.,-0.1239308119,286.,-0.1676046252,,,,,,,,
,,,,,,,,,,,,,,287.,-0.0314941406,,,287.,-0.0363121629,287.,-0.1674518585,,,,,,,,
,,,,,,,,,,,,,,288.,-0.0316162109,,,288.,0.0778052211,288.,-0.1673108339,,,,,,,,
,,,,,,,,,,,,,,289.,-0.0318603516,,,289.,0.1292724013,289.,-0.1672574878,,,,,,,,
,,,,,,,,,,,,,,290.,-0.0317382812,,,290.,0.006500423,290.,-0.1674638987,,,,,,,,
,,,,,,,,,,,,,,291.,-0.0314941406,,,291.,-0.1018103957,291.,-0.1676067114,,,,,,,,
,,,,,,,,,,,,,,292.,-0.0313720703,,,292.,-0.1262027621,292.,-0.1676101685,,,,,,,,
,,,,,,,,,,,,,,293.,-0.0314941406,,,293.,-0.0481134653,293.,-0.1674945354,,,,,,,,
,,,,,,,,,,,,,,294.,-0.0316162109,,,294.,0.0716593862,294.,-0.1673077941,,,,,,,,
,,,,,,,,,,,,,,295.,-0.0318603516,,,295.,0.1115564108,295.,-0.1673098803,,,,,,,,
,,,,,,,,,,,,,,296.,-0.0317382812,,,296.,0.0166298151,296.,-0.1674441695,,,,,,,,
,,,,,,,,,,,,,,297.,-0.0313720703,,,297.,-0.1261150241,297.,-0.1676069498,,,,,,,,
,,,,,,,,,,,,,,298.,-0.0313720703,,,298.,-0.1023697257,298.,-0.1675530672,,,,,,,,
,,,,,,,,,,,,,,299.,-0.0314941406,,,299.,0.0045135021,299.,-0.1674036384,,,,,,,,
,,,,,,,,,,,,,,300.,-0.0317382812,,,300.,0.1015742421,300.,-0.1672706604,,,,,,,,
,,,,,,,,,,,,,,301.,-0.0318603516,,,301.,0.0844988823,301.,-0.1673323512,,,,,,,,
,,,,,,,,,,,,,,302.,-0.0317382812,,,302.,-0.0293245316,302.,-0.1675073504,,,,,,,,
,,,,,,,,,,,,,,303.,-0.0314941406,,,303.,-0.1170387864,303.,-0.1675751805,,,,,,,,
,,,,,,,,,,,,,,304.,-0.0313720703,,,304.,-0.065335691,304.,-0.1674889326,,,,,,,,
,,,,,,,,,,,,,,305.,-0.0316162109,,,305.,0.0477126241,305.,-0.1673480868,,,,,,,,
,,,,,,,,,,,,,,306.,-0.0317382812,,,306.,0.1248050928,306.,-0.1672593355,,,,,,,,
,,,,,,,,,,,,,,307.,-0.0318603516,,,307.,0.0994926095,307.,-0.1673164964,,,,,,,,
,,,,,,,,,,,,,,308.,-0.0316162109,,,308.,-0.0652413964,308.,-0.1675124168,,,,,,,,
,,,,,,,,,,,,,,309.,-0.0313720703,,,309.,-0.1295759678,309.,-0.1676102281,,,,,,,,
,,,,,,,,,,,,,,310.,-0.0313720703,,,310.,-0.0844749808,310.,-0.1674986482,,,,,,,,
,,,,,,,,,,,,,,311.,-0.0314941406,,,311.,0.0275040269,311.,-0.1673651934,,,,,,,,
,,,,,,,,,,,,,,312.,-0.0317382812,,,312.,0.1194006801,312.,-0.1672690511,,,,,,,,
,,,,,,,,,,,,,,313.,-0.0318603516,,,313.,0.0599074364,313.,-0.1673876643,,,,,,,,
,,,,,,,,,,,,,,314.,-0.0316162109,,,314.,-0.0566545129,314.,-0.1675266623,,,,,,,,
,,,,,,,,,,,,,,315.,-0.0314941406,,,315.,-0.1281465888,315.,-0.1676076651,,,,,,,,
,,,,,,,,,,,,,,316.,-0.0313720703,,,316.,-0.0916921496,316.,-0.1675397158,,,,,,,,
,,,,,,,,,,,,,,317.,-0.0317382812,,,317.,0.086565733,317.,-0.1673125625,,,,,,,,
,,,,,,,,,,,,,,318.,-0.0318603516,,,318.,0.1280501485,318.,-0.1672686934,,,,,,,,
,,,,,,,,,,,,,,319.,-0.0318603516,,,319.,0.0615441203,319.,-0.1673919559,,,,,,,,
,,,,,,,,,,,,,,320.,-0.0314941406,,,320.,-0.1052457094,320.,-0.1675857306,,,,,,,,
,,,,,,,,,,,,,,321.,-0.0313720703,,,321.,-0.1235847473,321.,-0.1675803661,,,,,,,,
,,,,,,,,,,,,,,322.,-0.0314941406,,,322.,-0.0402560830,322.,-0.1674600244,,,,,,,,
,,,,,,,,,,,,,,323.,-0.0316162109,,,323.,0.0771130323,323.,-0.16732198,,,,,,,,
,,,,,,,,,,,,,,324.,-0.0318603516,,,324.,0.1292468905,324.,-0.1672671437,,,,,,,,
,,,,,,,,,,,,,,325.,-0.0318603516,,,325.,0.0758832693,325.,-0.1673715711,,,,,,,,
,,,,,,,,,,,,,,326.,-0.0316162109,,,326.,-0.0438793898,326.,-0.1675139666,,,,,,,,
,,,,,,,,,,,,,,327.,-0.0313720703,,,327.,-0.1253265738,327.,-0.1676050425,,,,,,,,
,,,,,,,,,,,,,,328.,-0.0313720703,,,328.,-0.0461986661,328.,-0.1674697995,,,,,,,,
,,,,,,,,,,,,,,329.,-0.0316162109,,,329.,0.0708842278,329.,-0.1673127413,,,,,,,,
,,,,,,,,,,,,,,330.,-0.0318603516,,,330.,0.1291503310,330.,-0.1672620773,,,,,,,,
,,,,,,,,,,,,,,331.,-0.0317382812,,,331.,0.0215482712,331.,-0.1674405336,,,,,,,,
,,,,,,,,,,,,,,332.,-0.0314941406,,,332.,-0.0951533914,332.,-0.1675511599,,,,,,,,
,,,,,,,,,,,,,,333.,-0.0313720703,,,333.,-0.1283294559,333.,-0.1676096320,,,,,,,,
,,,,,,,,,,,,,,334.,-0.0313720703,,,334.,-0.0538896322,334.,-0.1674928069,,,,,,,,
,,,,,,,,,,,,,,335.,-0.0316162109,,,335.,0.0645030737,335.,-0.1673193574,,,,,,,,
,,,,,,,,,,,,,,336.,-0.0318603516,,,336.,0.1120058894,336.,-0.1672994494,,,,,,,,
,,,,,,,,,,,,,,337.,-0.0317382812,,,337.,0.0090034604,337.,-0.1674332619,,,,,,,,
,,,,,,,,,,,,,,338.,-0.0314941406,,,338.,-0.1021803021,338.,-0.1675924659,,,,,,,,
,,,,,,,,,,,,,,339.,-0.0313720703,,,339.,-0.1255213022,339.,-0.1676142812,,,,,,,,
,,,,,,,,,,,,,,340.,-0.0314941406,,,340.,0.0255327225,340.,-0.1673630476,,,,,,,,
,,,,,,,,,,,,,,341.,-0.0317382812,,,341.,0.1202317476,341.,-0.1672751307,,,,,,,,
,,,,,,,,,,,,,,342.,-0.0318603516,,,342.,0.1100075841,342.,-0.1673070192,,,,,,,,
,,,,,,,,,,,,,,343.,-0.0317382812,,,343.,0.0046445131,343.,-0.1674569249,,,,,,,,
,,,,,,,,,,,,,,344.,-0.0314941406,,,344.,-0.1022693515,344.,-0.1676022410,,,,,,,,
,,,,,,,,,,,,,,345.,-0.0313720703,,,345.,-0.1247310042,345.,-0.1675851345,,,,,,,,
,,,,,,,,,,,,,,346.,-0.0314941406,,,346.,0.0233469009,346.,-0.1673659086,,,,,,,,
,,,,,,,,,,,,,,347.,-0.0317382812,,,347.,0.1176630855,347.,-0.1672534347,,,,,,,,
,,,,,,,,,,,,,,348.,-0.0318603516,,,348.,0.0676352978,348.,-0.1673749685,,,,,,,,
,,,,,,,,,,,,,,349.,-0.0316162109,,,349.,-0.0481231809,349.,-0.1675043702,,,,,,,,
,,,,,,,,,,,,,,350.,-0.0314941406,,,350.,-0.1267753839,350.,-0.1675925255,,,,,,,,
,,,,,,,,,,,,,,351.,-0.0314941406,,,351.,-0.0501195192,351.,-0.1674776673,,,,,,,,
,,,,,,,,,,,,,,352.,-0.0316162109,,,352.,0.0703964829,352.,-0.1673077941,,,,,,,,
,,,,,,,,,,,,,,353.,-0.0318603516,,,353.,0.1286636591,353.,-0.1672537327,,,,,,,,
,,,,,,,,,,,,,,354.,-0.0317382812,,,354.,0.0271664262,354.,-0.1673963666,,,,,,,,
,,,,,,,,,,,,,,355.,-0.0316162109,,,355.,-0.0881096125,355.,-0.1675586700,,,,,,,,
,,,,,,,,,,,,,,356.,-0.0313720703,,,356.,-0.1292920709,356.,-0.1675889492,,,,,,,,
,,,,,,,,,,,,,,357.,-0.0314941406,,,357.,-0.0005223155,357.,-0.1674170494,,,,,,,,
,,,,,,,,,,,,,,358.,-0.0317382812,,,358.,0.1052633524,358.,-0.1672601104,,,,,,,,
,,,,,,,,,,,,,,359.,-0.0318603516,,,359.,0.1226646304,359.,-0.1672849059,,,,,,,,
,,,,,,,,,,,,,,360.,-0.0316162109,,,360.,-0.0243222713,360.,-0.1674885154,,,,,,,,
,,,,,,,,,,,,,,361.,-0.0314941406,,,361.,-0.1193884015,361.,-0.1675980091,,,,,,,,
,,,,,,,,,,,,,,362.,-0.0313720703,,,362.,-0.1105209589,362.,-0.167562604,,,,,,,,
,,,,,,,,,,,,,,363.,-0.0314941406,,,363.,-0.0097024441,363.,-0.1673932672,,,,,,,,
,,,,,,,,,,,,,,364.,-0.0317382812,,,364.,0.0959600806,364.,-0.1672659516,,,,,,,,
,,,,,,,,,,,,,,365.,-0.0318603516,,,365.,0.0928526521,365.,-0.1673201919,,,,,,,,
,,,,,,,,,,,,,,366.,-0.0317382812,,,366.,-0.0160174966,366.,-0.1674682498,,,,,,,,
,,,,,,,,,,,,,,367.,-0.0313720703,,,367.,-0.1299794912,367.,-0.16758883,,,,,,,,
,,,,,,,,,,,,,,368.,-0.0313720703,,,368.,-0.0729471445,368.,-0.1674922705,,,,,,,,
,,,,,,,,,,,,,,369.,-0.0316162109,,,369.,0.0487132072,369.,-0.1673330665,,,,,,,,
,,,,,,,,,,,,,,370.,-0.0318603516,,,370.,0.1250679493,370.,-0.1673095822,,,,,,,,
,,,,,,,,,,,,,,371.,-0.0317382812,,,371.,0.0504272580,371.,-0.1673796177,,,,,,,,
,,,,,,,,,,,,,,372.,-0.0316162109,,,372.,-0.0609992743,372.,-0.1675195694,,,,,,,,
,,,,,,,,,,,,,,373.,-0.0313720703,,,373.,-0.1289732456,373.,-0.1675966978,,,,,,,,
,,,,,,,,,,,,,,374.,-0.0313720703,,,374.,-0.0894746184,374.,-0.1675338745,,,,,,,,
,,,,,,,,,,,,,,375.,-0.0316162109,,,375.,0.0795648098,375.,-0.1672995090,,,,,,,,
,,,,,,,,,,,,,,376.,-0.0318603516,,,376.,0.1291101575,376.,-0.1672668457,,,,,,,,
,,,,,,,,,,,,,,377.,-0.0318603516,,,377.,0.0756255984,377.,-0.1673672199,,,,,,,,
,,,,,,,,,,,,,,378.,-0.0316162109,,,378.,-0.0902273655,378.,-0.167583704,,,,,,,,
,,,,,,,,,,,,,,379.,-0.0313720703,,,379.,-0.1276771426,379.,-0.1676113009,,,,,,,,
,,,,,,,,,,,,,,380.,-0.0314941406,,,380.,-0.0001404285,380.,-0.1673945189,,,,,,,,
,,,,,,,,,,,,,,381.,-0.0317382812,,,381.,0.1041067839,381.,-0.1672713757,,,,,,,,
,,,,,,,,,,,,,,382.,-0.0318603516,,,382.,0.1250914931,382.,-0.1672637463,,,,,,,,
,,,,,,,,,,,,,,383.,-0.0317382812,,,383.,-0.0187145472,383.,-0.1674768329,,,,,,,,
,,,,,,,,,,,,,,384.,-0.0314941406,,,384.,-0.1140357852,384.,-0.1675876379,,,,,,,,
,,,,,,,,,,,,,,385.,-0.0313720703,,,385.,-0.1168929935,385.,-0.1675723195,,,,,,,,
,,,,,,,,,,,,,,386.,-0.0316162109,,,386.,0.0394745469,386.,-0.167342484,,,,,,,,
,,,,,,,,,,,,,,387.,-0.0317382812,,,387.,0.1237205863,387.,-0.1672750711,,,,,,,,
,,,,,,,,,,,,,,388.,-0.0318603516,,,388.,0.1056274772,388.,-0.167306304,,,,,,,,
,,,,,,,,,,,,,,389.,-0.0317382812,,,389.,-0.0014107823,389.,-0.1674945354,,,,,,,,
,,,,,,,,,,,,,,390.,-0.0313720703,,,390.,-0.1291978955,390.,-0.1676155329,,,,,,,,
,,,,,,,,,,,,,,391.,-0.0313720703,,,391.,-0.0887594819,391.,-0.1675040126,,,,,,,,
,,,,,,,,,,,,,,392.,-0.0314941406,,,392.,0.0285045505,392.,-0.167336762,,,,,,,,
,,,,,,,,,,,,,,393.,-0.0318603516,,,393.,0.1288303733,393.,-0.1672695875,,,,,,,,
,,,,,,,,,,,,,,394.,-0.0318603516,,,394.,0.0645927787,394.,-0.1673731804,,,,,,,,
,,,,,,,,,,,,,,395.,-0.0316162109,,,395.,-0.0489189029,395.,-0.1675171256,,,,,,,,
,,,,,,,,,,,,,,396.,-0.0314941406,,,396.,-0.1263369322,396.,-0.1676050425,,,,,,,,
,,,,,,,,,,,,,,397.,-0.0314941406,,,397.,-0.0412016511,397.,-0.1674755216,,,,,,,,
,,,,,,,,,,,,,,398.,-0.0316162109,,,398.,0.0783258080,398.,-0.1672902107,,,,,,,,
,,,,,,,,,,,,,,399.,-0.0318603516,,,399.,0.1290761828,399.,-0.1672424078,,,,,,,,
,,,,,,,,,,,,,,400.,-0.0318603516,,,400.,0.07415694,400.,-0.1673611999,,,,,,,,
,,,,,,,,,,,,,,401.,-0.0314941406,,,401.,-0.0961070657,401.,-0.1675693989,,,,,,,,
,,,,,,,,,,,,,,402.,-0.0313720703,,,402.,-0.1253117919,402.,-0.1675747037,,,,,,,,
,,,,,,,,,,,,,,403.,-0.0314941406,,,403.,-0.0444783568,403.,-0.1674551964,,,,,,,,
,,,,,,,,,,,,,,404.,-0.0316162109,,,404.,0.0675051212,404.,-0.1673015952,,,,,,,,
,,,,,,,,,,,,,,405.,-0.0318603516,,,405.,0.1154191494,405.,-0.1672924757,,,,,,,,
,,,,,,,,,,,,,,406.,-0.0317382812,,,406.,0.0209455490,406.,-0.1674450636,,,,,,,,
,,,,,,,,,,,,,,407.,-0.0313720703,,,407.,-0.1259023547,407.,-0.1676127911,,,,,,,,
,,,,,,,,,,,,,,408.,-0.0313720703,,,408.,-0.1011871696,408.,-0.1675524116,,,,,,,,
,,,,,,,,,,,,,,409.,-0.0316162109,,,409.,0.0638984442,409.,-0.1673274636,,,,,,,,
,,,,,,,,,,,,,,410.,-0.0318603516,,,410.,0.1291571259,410.,-0.167231679,,,,,,,,
,,,,,,,,,,,,,,411.,-0.0317382812,,,411.,0.0285947323,411.,-0.1673973799,,,,,,,,
,,,,,,,,,,,,,,412.,-0.0316162109,,,412.,-0.0903253555,412.,-0.1675615907,,,,,,,,
,,,,,,,,,,,,,,413.,-0.0313720703,,,413.,-0.1292752028,413.,-0.1675874591,,,,,,,,
,,,,,,,,,,,,,,414.,-0.0314941406,,,414.,-0.0014023781,414.,-0.1674171090,,,,,,,,
,,,,,,,,,,,,,,415.,-0.0317382812,,,415.,0.1043805480,415.,-0.1672753692,,,,,,,,
,,,,,,,,,,,,,,416.,-0.0318603516,,,416.,0.1216486692,416.,-0.1672886014,,,,,,,,
,,,,,,,,,,,,,,417.,-0.0317382812,,,417.,0.0350636244,417.,-0.1674105525,,,,,,,,
,,,,,,,,,,,,,,418.,-0.0314941406,,,418.,-0.1213989854,418.,-0.1676114202,,,,,,,,
,,,,,,,,,,,,,,419.,-0.0313720703,,,419.,-0.1097661257,419.,-0.1675696969,,,,,,,,
,,,,,,,,,,,,,,420.,-0.0314941406,,,420.,-0.0087388158,420.,-0.1674082279,,,,,,,,
,,,,,,,,,,,,,,421.,-0.0318603516,,,421.,0.1275875568,421.,-0.1672436595,,,,,,,,
,,,,,,,,,,,,,,422.,-0.0318603516,,,422.,0.0900160074,422.,-0.1673448682,,,,,,,,
,,,,,,,,,,,,,,423.,-0.0317382812,,,423.,-0.0258005261,423.,-0.1674679518,,,,,,,,
,,,,,,,,,,,,,,424.,-0.0313720703,,,424.,-0.1293204427,424.,-0.1676165462,,,,,,,,
,,,,,,,,,,,,,,425.,-0.0313720703,,,425.,-0.0635449886,425.,-0.1674758196,,,,,,,,
,,,,,,,,,,,,,,426.,-0.0316162109,,,426.,0.0529631376,426.,-0.1673470736,,,,,,,,
,,,,,,,,,,,,,,427.,-0.0318603516,,,427.,0.1213302612,427.,-0.1672732830,,,,,,,,
,,,,,,,,,,,,,,428.,-0.0317382812,,,428.,0.0284825563,428.,-0.1674273610,,,,,,,,
,,,,,,,,,,,,,,429.,-0.0314941406,,,429.,-0.0882171392,429.,-0.1675353646,,,,,,,,
,,,,,,,,,,,,,,430.,-0.0313720703,,,430.,-0.1286690831,430.,-0.1676144004,,,,,,,,
,,,,,,,,,,,,,,431.,-0.0314941406,,,431.,0.0054581165,431.,-0.1673980951,,,,,,,,
,,,,,,,,,,,,,,432.,-0.0317382812,,,432.,0.1113765836,432.,-0.1672840714,,,,,,,,
,,,,,,,,,,,,,,433.,-0.0318603516,,,433.,0.1154816747,433.,-0.1673253179,,,,,,,,
,,,,,,,,,,,,,,434.,-0.0317382812,,,434.,0.0233969092,434.,-0.1674301624,,,,,,,,
,,,,,,,,,,,,,,435.,-0.0314941406,,,435.,-0.0916106105,435.,-0.1675695777,,,,,,,,
,,,,,,,,,,,,,,436.,-0.0313720703,,,436.,-0.0945158005,436.,-0.1675207019,,,,,,,,
,,,,,,,,,,,,,,437.,-0.0314941406,,,437.,0.0188463330,437.,-0.1673853993,,,,,,,,
,,,,,,,,,,,,,,438.,-0.0317382812,,,438.,0.1171845794,438.,-0.1672530770,,,,,,,,
,,,,,,,,,,,,,,439.,-0.0318603516,,,439.,0.1109064221,439.,-0.1672842503,,,,,,,,
,,,,,,,,,,,,,,440.,-0.0317382812,,,440.,0.0053460598,440.,-0.1674451828,,,,,,,,
,,,,,,,,,,,,,,441.,-0.0314941406,,,441.,-0.1052901149,441.,-0.1675849557,,,,,,,,
,,,,,,,,,,,,,,442.,-0.0313720703,,,442.,-0.0762042403,442.,-0.1675071120,,,,,,,,
,,,,,,,,,,,,,,443.,-0.0316162109,,,443.,0.0470398068,443.,-0.1673432589,,,,,,,,
,,,,,,,,,,,,,,444.,-0.0318603516,,,444.,0.1255918145,444.,-0.1672580242,,,,,,,,
,,,,,,,,,,,,,,445.,-0.0318603516,,,445.,0.0884051919,445.,-0.167339921,,,,,,,,
,,,,,,,,,,,,,,446.,-0.0316162109,,,446.,-0.0914403796,446.,-0.1675730944,,,,,,,,
,,,,,,,,,,,,,,447.,-0.0313720703,,,447.,-0.1269862652,447.,-0.1675688028,,,,,,,,
,,,,,,,,,,,,,,448.,-0.0313720703,,,448.,-0.0475670099,448.,-0.1674514413,,,,,,,,
,,,,,,,,,,,,,,449.,-0.0317382812,,,449.,0.1199789643,449.,-0.1672308445,,,,,,,,
,,,,,,,,,,,,,,450.,-0.0318603516,,,450.,0.1060082912,450.,-0.1673152447,,,,,,,,
,,,,,,,,,,,,,,451.,-0.0317382812,,,451.,-0.0051522851,451.,-0.1674289703,,,,,,,,
,,,,,,,,,,,,,,452.,-0.0313720703,,,452.,-0.1297826767,452.,-0.167585969,,,,,,,,
,,,,,,,,,,,,,,453.,-0.0313720703,,,453.,-0.0663742423,453.,-0.1674806476,,,,,,,,
,,,,,,,,,,,,,,454.,-0.0316162109,,,454.,0.0661458969,454.,-0.1673229337,,,,,,,,
,,,,,,,,,,,,,,455.,-0.0318603516,,,455.,0.110408783,455.,-0.1672895551,,,,,,,,
,,,,,,,,,,,,,,456.,-0.0317382812,,,456.,0.0003789067,456.,-0.16746521,,,,,,,,
,,,,,,,,,,,,,,457.,-0.0314941406,,,457.,-0.1065624952,457.,-0.1675937772,,,,,,,,
,,,,,,,,,,,,,,458.,-0.0313720703,,,458.,-0.1197150946,458.,-0.1676258445,,,,,,,,
,,,,,,,,,,,,,,459.,-0.0316162109,,,459.,0.0429916978,459.,-0.1673443317,,,,,,,,
,,,,,,,,,,,,,,460.,-0.0318603516,,,460.,0.1274843216,460.,-0.1672597528,,,,,,,,
,,,,,,,,,,,,,,461.,-0.0318603516,,,461.,0.0829389691,461.,-0.1673818231,,,,,,,,
,,,,,,,,,,,,,,462.,-0.0317382812,,,462.,-0.0390813947,462.,-0.1674935222,,,,,,,,
,,,,,,,,,,,,,,463.,-0.0314941406,,,463.,-0.1264562011,463.,-0.1675953269,,,,,,,,
,,,,,,,,,,,,,,464.,-0.0314941406,,,464.,-0.0311326385,464.,-0.1674777865,,,,,,,,
,,,,,,,,,,,,,,465.,-0.0317382812,,,465.,0.0956197977,465.,-0.1672955751,,,,,,,,
,,,,,,,,,,,,,,466.,-0.0318603516,,,466.,0.1256509423,466.,-0.1672565937,,,,,,,,
,,,,,,,,,,,,,,467.,-0.0317382812,,,467.,0.0415205956,467.,-0.1673781872,,,,,,,,
,,,,,,,,,,,,,,468.,-0.0314941406,,,468.,-0.1225557327,468.,-0.1675924659,,,,,,,,
,,,,,,,,,,,,,,469.,-0.0313720703,,,469.,-0.1018548608,469.,-0.1675431728,,,,,,,,
,,,,,,,,,,,,,,470.,-0.0314941406,,,470.,0.0099111199,470.,-0.1673808098,,,,,,,,
,,,,,,,,,,,,,,471.,-0.0317382812,,,471.,0.1117697358,471.,-0.1672608256,,,,,,,,
,,,,,,,,,,,,,,472.,-0.0318603516,,,472.,0.0669491291,472.,-0.1673654318,,,,,,,,
,,,,,,,,,,,,,,473.,-0.0316162109,,,473.,-0.0590168834,473.,-0.1675400138,,,,,,,,
,,,,,,,,,,,,,,474.,-0.0313720703,,,474.,-0.1287381053,474.,-0.1676020622,,,,,,,,
,,,,,,,,,,,,,,475.,-0.0313720703,,,475.,-0.0840089917,475.,-0.1675152779,,,,,,,,
,,,,,,,,,,,,,,476.,-0.0314941406,,,476.,0.036559999,476.,-0.1673588753,,,,,,,,
,,,,,,,,,,,,,,477.,-0.0318603516,,,477.,0.1248437762,477.,-0.1672598124,,,,,,,,
,,,,,,,,,,,,,,478.,-0.0317382812,,,478.,0.0328217149,478.,-0.1674118042,,,,,,,,
,,,,,,,,,,,,,,479.,-0.0316162109,,,479.,-0.0846814513,479.,-0.1675425768,,,,,,,,
,,,,,,,,,,,,,,480.,-0.0313720703,,,480.,-0.1290206313,480.,-0.1676164269,,,,,,,,
,,,,,,,,,,,,,,481.,-0.0313720703,,,481.,-0.0521051288,481.,-0.167475462,,,,,,,,
,,,,,,,,,,,,,,482.,-0.0317382812,,,482.,0.1161314249,482.,-0.1672793627,,,,,,,,
