time_offset_fs,v1,v2,error_signal_E,estimated_time_offset_fs
1105.0,0.0029821773637470424,0.002000118761706912,0.19710964128023437,49.61450107265837
1106.0,0.0029723859311893163,0.002000116621847138,0.19552917247844603,49.191462025528864
1107.0,0.002962679831325864,0.0020001145190828504,0.1939563165988816,48.771065395106675
1108.0,0.002953058458755496,0.002000112452798352,0.1923911011700175,48.35330494718269
1109.0,0.002943521210897908,0.0020001104223876676,0.19083355283962414,47.938174354288854
1110.0,0.002934067487996076,0.0020001084272544003,0.1892836973758899,47.52566719724799
1111.0,0.0029246966931184533,0.002000106466811587,0.18774155966875247,47.11577696669841
1112.0,0.002915408232160959,0.002000104540481558,0.18620716373143417,46.708497064593324
1113.0,0.002906201513848774,0.002000102647695798,0.18468053270218035,46.30382080567564
1114.0,0.0028970759497379353,0.0020001007878948113,0.18316168884619716,45.901741418928275
1115.0,0.0028880309542167375,0.0020000989605279836,0.18165065355778817,45.50225204900073
1116.0,0.002879065944506936,0.0020000971650534502,0.18014744736268531,45.10534575761185
1117.0,0.002870180340664764,0.002000095400937966,0.1786520899205734,44.71101552492951
1118.0,0.0028613735655817554,0.0020000936676567737,0.1771646000278046,44.31925425092752
1119.0,0.002852645044985381,0.0020000919646934795,0.17568499562030065,43.93005475672017
1120.0,0.0028439942074394956,0.0020000902915399232,0.1742132937766406,43.543409785875035
1121.0,0.002835420484344608,0.0020000886476960575,0.17274951072133055,43.15931200570419
1122.0,0.002826923309937959,0.0020000870326698245,0.17129366182825237,42.777754008534416
1123.0,0.002818502121293423,0.002000085445977035,0.16984576162429052,42.39872831295714
1124.0,0.002810156358321234,0.002000083887141249,0.1684058237931316,42.022227365058164
1125.0,0.0028018854637675275,0.00200008235569366,0.16697386117923527,41.64824353962787
1126.0,0.0027936888832137104,0.002000080851172979,0.16554988579197266,41.27676914135233
1127.0,0.00278556606507566,0.002000079373125319,0.16413390880993084,40.9077964059861
1128.0,0.002777516460602748,0.0020000779211040848,0.16272594058537831,40.54131750150673
1129.0,0.0027695395238766947,0.0020000764946698614,0.1613259906488891,40.1773245292517
1130.0,0.002761634711810256,0.0020000750933903055,0.15993406771412308,39.81580952503836
1131.0,0.002753801484145746,0.002000073716840036,0.15855017968275947,39.456764460267586
1132.0,0.0027460393034533922,0.0020000723646005298,0.15717433364957803,39.10018124301085
1133.0,0.0027383476351295305,0.0020000710362600175,0.15580653590768762,38.74605171908217
1134.0,0.0027307259473946383,0.002000069731413379,0.15444679195389757,38.39436767309495
1135.0,0.002723173711291209,0.0020000684496620414,0.15309510649422844,38.04512082950421
1136.0,0.002715690400681466,0.002000067190613882,0.15175148344955816,37.69830285363455
1137.0,0.002708275492244934,0.0020000659538831254,0.15041592596140416,37.35390535269542
1138.0,0.0027009284654758354,0.0020000647390902506,0.14908843639783062,37.01191987678197
1139.0,0.002693648802680357,0.002000063545861891,0.14776901635948705,36.67233791986481
1140.0,0.00268643598897375,0.0020000623738307428,0.14645766668576576,36.33515092076659
1141.0,0.0026792895122772944,0.00200006122263547,0.1451543874610816,36.000350264127576
1142.0,0.0026722088633151057,0.002000060091920614,0.14385917802126638,35.66792728135983
1143.0,0.002665193535610806,0.0020000589813365024,0.14257203696007692,35.337873251590814
1144.0,0.0026582430254840474,0.002000057890539159,0.14129296213581272,35.01017940259689
1145.0,0.0026513568320468955,0.002000056819190218,0.1400219506780384,34.68483691172676
