x0000,y0000,x0001,y0001,x0002,y0002,x0003,y0003,x0004,y0004,x0005,y0005,x0006,y0006,x0007,y0007,x0008,y0008,x0009,y0009,x0010,y0010,x0011,y0011,x0012,y0012,x0013,y0013,x0014,y0014
,,,,,,,,,,,,,,237.,0.0305175781,,,237.,-0.1665290594,237.,0.0940219164,,,,,,,,
,,,,,,,,,,,,,,238.,0.0306396484,,,238.,-0.1665157676,238.,0.1191518307,,,,,,,,
,,,,,,,,,,,,,,239.,0.0305175781,,,239.,-0.1669067144,239.,-0.1014479995,,,,,,,,
,,,,,,,,,,,,,,240.,0.0302734375,,,240.,-0.1668288708,240.,-0.1055457592,,,,,,,,
,,,,,,,,,,,,,,241.,0.0303955078,,,241.,-0.1665529609,241.,0.0397019982,,,,,,,,
,,,,,,,,,,,,,,242.,0.0306396484,,,242.,-0.1664794087,242.,0.1296681166,,,,,,,,
,,,,,,,,,,,,,,243.,0.0306396484,,,243.,-0.1666489244,243.,0.0344390869,,,,,,,,
,,,,,,,,,,,,,,244.,0.0302734375,,,244.,-0.1668969393,244.,-0.1294265389,,,,,,,,
,,,,,,,,,,,,,,245.,0.0303955078,,,245.,-0.1666570902,245.,-0.0195208192,,,,,,,,
,,,,,,,,,,,,,,246.,0.0305175781,,,246.,-0.1664887667,246.,0.1174339056,,,,,,,,
,,,,,,,,,,,,,,247.,0.0306396484,,,247.,-0.1665462852,247.,0.0895826817,,,,,,,,
,,,,,,,,,,,,,,248.,0.0305175781,,,248.,-0.1668055654,248.,-0.0586338043,,,,,,,,
,,,,,,,,,,,,,,249.,0.0302734375,,,249.,-0.1668990850,249.,-0.1274377704,,,,,,,,
,,,,,,,,,,,,,,250.,0.0303955078,,,250.,-0.1666927934,250.,-0.0238953829,,,,,,,,
,,,,,,,,,,,,,,251.,0.0306396484,,,251.,-0.1664613485,251.,0.1267412901,,,,,,,,
,,,,,,,,,,,,,,252.,0.0306396484,,,252.,-0.1666792035,252.,0.0067992806,,,,,,,,
,,,,,,,,,,,,,,253.,0.0303955078,,,253.,-0.1669105291,253.,-0.1234515309,,,,,,,,
,,,,,,,,,,,,,,254.,0.0302734375,,,254.,-0.1667807698,254.,-0.0780749321,,,,,,,,
,,,,,,,,,,,,,,255.,0.0303955078,,,255.,-0.1665002704,255.,0.0822249055,,,,,,,,
,,,,,,,,,,,,,,256.,0.0306396484,,,256.,-0.1664975286,256.,0.1195474267,,,,,,,,
,,,,,,,,,,,,,,257.,0.0306396484,,,257.,-0.1667377949,257.,-0.0138072371,,,,,,,,
,,,,,,,,,,,,,,258.,0.0302734375,,,258.,-0.1668629646,258.,-0.1144926548,,,,,,,,
,,,,,,,,,,,,,,259.,0.0303955078,,,259.,-0.1665956974,259.,0.0280752778,,,,,,,,
,,,,,,,,,,,,,,260.,0.0306396484,,,260.,-0.1665295959,260.,0.1051458716,,,,,,,,
,,,,,,,,,,,,,,261.,0.0305175781,,,261.,-0.1667694449,261.,-0.0488106012,,,,,,,,
,,,,,,,,,,,,,,262.,0.0303955078,,,262.,-0.1668935418,262.,-0.1304835081,,,,,,,,
,,,,,,,,,,,,,,263.,0.0303955078,,,263.,-0.1665228009,263.,0.0636235476,,,,,,,,
,,,,,,,,,,,,,,264.,0.0306396484,,,264.,-0.1664680243,264.,0.1269769669,,,,,,,,
,,,,,,,,,,,,,,265.,0.0305175781,,,265.,-0.1667996645,265.,-0.0743528605,,,,,,,,
,,,,,,,,,,,,,,266.,0.0303955078,,,266.,-0.1668888927,266.,-0.1245266795,,,,,,,,
,,,,,,,,,,,,,,267.,0.0305175781,,,267.,-0.1665208936,267.,0.0831114054,,,,,,,,
,,,,,,,,,,,,,,268.,0.0306396484,,,268.,-0.1664750576,268.,0.120834291,,,,,,,,
,,,,,,,,,,,,,,269.,0.0306396484,,,269.,-0.1666988134,269.,-0.0079446435,,,,,,,,
,,,,,,,,,,,,,,270.,0.0302734375,,,270.,-0.1668412685,270.,-0.116170764,,,,,,,,
,,,,,,,,,,,,,,271.,0.0303955078,,,271.,-0.1665799022,271.,0.0262212753,,,,,,,,
,,,,,,,,,,,,,,272.,0.0306396484,,,272.,-0.1664476991,272.,0.1290262341,,,,,,,,
,,,,,,,,,,,,,,273.,0.0306396484,,,273.,-0.1667704582,273.,-0.0364881158,,,,,,,,
,,,,,,,,,,,,,,274.,0.0303955078,,,274.,-0.1669040322,274.,-0.1304077506,,,,,,,,
,,,,,,,,,,,,,,275.,0.0303955078,,,275.,-0.1665753722,275.,0.0429090858,,,,,,,,
,,,,,,,,,,,,,,276.,0.0306396484,,,276.,-0.166446209,276.,0.1299592853,,,,,,,,
,,,,,,,,,,,,,,277.,0.0305175781,,,277.,-0.1667747498,277.,-0.0428456664,,,,,,,,
,,,,,,,,,,,,,,278.,0.0302734375,,,278.,-0.1668867469,278.,-0.1305602789,,,,,,,,
,,,,,,,,,,,,,,279.,0.0303955078,,,279.,-0.1665793657,279.,0.0396366119,,,,,,,,
,,,,,,,,,,,,,,280.,0.0306396484,,,280.,-0.1665030718,280.,0.1298531294,,,,,,,,
,,,,,,,,,,,,,,281.,0.0305175781,,,281.,-0.1668074131,281.,-0.0501877666,,,,,,,,
,,,,,,,,,,,,,,282.,0.0303955078,,,282.,-0.1669031382,282.,-0.1303511858,,,,,,,,
,,,,,,,,,,,,,,283.,0.0303955078,,,283.,-0.1665389538,283.,0.0605771542,,,,,,,,
,,,,,,,,,,,,,,284.,0.0306396484,,,284.,-0.1664877534,284.,0.1285892129,,,,,,,,
,,,,,,,,,,,,,,285.,0.0306396484,,,285.,-0.1666765213,285.,0.0206441879,,,,,,,,
,,,,,,,,,,,,,,286.,0.0303955078,,,286.,-0.1668801904,286.,-0.1259561777,,,,,,,,
,,,,,,,,,,,,,,287.,0.0303955078,,,287.,-0.1666623950,287.,-0.0022156835,,,,,,,,
,,,,,,,,,,,,,,288.,0.0306396484,,,288.,-0.1664656401,288.,0.1219065785,,,,,,,,
,,,,,,,,,,,,,,289.,0.0305175781,,,289.,-0.1668257713,289.,-0.0900248289,,,,,,,,
,,,,,,,,,,,,,,290.,0.0302734375,,,290.,-0.1668810844,290.,-0.1184506416,,,,,,,,
,,,,,,,,,,,,,,291.,0.0303955078,,,291.,-0.1666141748,291.,0.0099885464,,,,,,,,
,,,,,,,,,,,,,,292.,0.0306396484,,,292.,-0.1665061116,292.,0.114243269,,,,,,,,
,,,,,,,,,,,,,,293.,0.0305175781,,,293.,-0.1667528152,293.,-0.0301280022,,,,,,,,
,,,,,,,,,,,,,,294.,0.0302734375,,,294.,-0.1668345332,294.,-0.1136010289,,,,,,,,
,,,,,,,,,,,,,,295.,0.0303955078,,,295.,-0.1665726900,295.,0.0312984586,,,,,,,,
,,,,,,,,,,,,,,296.,0.0305175781,,,296.,-0.1664851308,296.,0.1290845275,,,,,,,,
,,,,,,,,,,,,,,297.,0.0305175781,,,297.,-0.1667610407,297.,-0.0325067639,,,,,,,,
,,,,,,,,,,,,,,298.,0.0303955078,,,298.,-0.1669234037,298.,-0.1295135021,,,,,,,,
,,,,,,,,,,,,,,299.,0.0303955078,,,299.,-0.1666094661,299.,0.0214567184,,,,,,,,
,,,,,,,,,,,,,,300.,0.0305175781,,,300.,-0.1664753556,300.,0.1268577576,,,,,,,,
,,,,,,,,,,,,,,301.,0.0305175781,,,301.,-0.1667384505,301.,-0.0203192234,,,,,,,,
,,,,,,,,,,,,,,302.,0.0303955078,,,302.,-0.166915834,302.,-0.1285987496,,,,,,,,
,,,,,,,,,,,,,,303.,0.0303955078,,,303.,-0.1666241884,303.,0.0160010457,,,,,,,,
,,,,,,,,,,,,,,304.,0.0305175781,,,304.,-0.1664841175,304.,0.1261550188,,,,,,,,
,,,,,,,,,,,,,,305.,0.0306396484,,,305.,-0.1667284966,305.,-0.0079118013,,,,,,,,
,,,,,,,,,,,,,,306.,0.0303955078,,,306.,-0.1668860912,306.,-0.125949502,,,,,,,,
,,,,,,,,,,,,,,307.,0.0302734375,,,307.,-0.1668000221,307.,-0.0755274892,,,,,,,,
,,,,,,,,,,,,,,308.,0.0303955078,,,308.,-0.1665010452,308.,0.0785415769,,,,,,,,
,,,,,,,,,,,,,,309.,0.0306396484,,,309.,-0.1664540172,309.,0.1247150302,,,,,,,,
,,,,,,,,,,,,,,310.,0.0306396484,,,310.,-0.1666942239,310.,0.0160050988,,,,,,,,
,,,,,,,,,,,,,,311.,0.0303955078,,,311.,-0.1668935418,311.,-0.1265311241,,,,,,,,
,,,,,,,,,,,,,,312.,0.0302734375,,,312.,-0.1666581035,312.,-0.0078419447,,,,,,,,
,,,,,,,,,,,,,,313.,0.0305175781,,,313.,-0.1664705873,313.,0.1190538406,,,,,,,,
,,,,,,,,,,,,,,314.,0.0306396484,,,314.,-0.1665785909,314.,0.0880861878,,,,,,,,
,,,,,,,,,,,,,,315.,0.0305175781,,,315.,-0.1667834520,315.,-0.0609814525,,,,,,,,
,,,,,,,,,,,,,,316.,0.0303955078,,,316.,-0.1668877006,316.,-0.1291931868,,,,,,,,
,,,,,,,,,,,,,,317.,0.0303955078,,,317.,-0.1667169333,317.,-0.0323411822,,,,,,,,
,,,,,,,,,,,,,,318.,0.0305175781,,,318.,-0.1664617658,318.,0.1031936407,,,,,,,,
,,,,,,,,,,,,,,319.,0.0306396484,,,319.,-0.1666603684,319.,0.0436385274,,,,,,,,
,,,,,,,,,,,,,,320.,0.0303955078,,,320.,-0.1668809056,320.,-0.1044698358,,,,,,,,
,,,,,,,,,,,,,,321.,0.0302734375,,,321.,-0.1668915749,321.,-0.1116240621,,,,,,,,
,,,,,,,,,,,,,,322.,0.0303955078,,,322.,-0.1666212678,322.,0.0295119882,,,,,,,,
,,,,,,,,,,,,,,323.,0.0306396484,,,323.,-0.1664654016,323.,0.1287745833,,,,,,,,
,,,,,,,,,,,,,,324.,0.0306396484,,,324.,-0.1666231751,324.,0.0669779181,,,,,,,,
,,,,,,,,,,,,,,325.,0.0303955078,,,325.,-0.1669051647,325.,-0.1288802624,,,,,,,,
,,,,,,,,,,,,,,326.,0.0302734375,,,326.,-0.1667595506,326.,-0.0685418248,,,,,,,,
,,,,,,,,,,,,,,327.,0.0305175781,,,327.,-0.166462183,327.,0.1274286509,,,,,,,,
,,,,,,,,,,,,,,328.,0.0306396484,,,328.,-0.1666257977,328.,0.0703777671,,,,,,,,
,,,,,,,,,,,,,,329.,0.0305175781,,,329.,-0.1668649912,329.,-0.0842409134,,,,,,,,
,,,,,,,,,,,,,,330.,0.0302734375,,,330.,-0.1667507291,330.,-0.0651375651,,,,,,,,
,,,,,,,,,,,,,,331.,0.0303955078,,,331.,-0.1665192246,331.,0.0822917223,,,,,,,,
,,,,,,,,,,,,,,332.,0.0306396484,,,332.,-0.1665869951,332.,0.0614379644,,,,,,,,
,,,,,,,,,,,,,,333.,0.0305175781,,,333.,-0.1668475270,333.,-0.0859601498,,,,,,,,
,,,,,,,,,,,,,,334.,0.0302734375,,,334.,-0.1667740345,334.,-0.0584817529,,,,,,,,
,,,,,,,,,,,,,,335.,0.0303955078,,,335.,-0.1664887667,335.,0.0885453224,,,,,,,,
,,,,,,,,,,,,,,336.,0.0306396484,,,336.,-0.1665020585,336.,0.1152884960,,,,,,,,
,,,,,,,,,,,,,,337.,0.0305175781,,,337.,-0.1668474674,337.,-0.095749259,,,,,,,,
,,,,,,,,,,,,,,338.,0.0302734375,,,338.,-0.1668648124,338.,-0.1127169132,,,,,,,,
,,,,,,,,,,,,,,339.,0.0305175781,,,339.,-0.1664688587,339.,0.0966583490,,,,,,,,
,,,,,,,,,,,,,,340.,0.0306396484,,,340.,-0.1665136218,340.,0.1153124571,,,,,,,,
,,,,,,,,,,,,,,341.,0.0305175781,,,341.,-0.1668642163,341.,-0.0913857818,,,,,,,,
,,,,,,,,,,,,,,342.,0.0302734375,,,342.,-0.166879952,342.,-0.1175673604,,,,,,,,
,,,,,,,,,,,,,,343.,0.0303955078,,,343.,-0.1665132642,343.,0.0904984474,,,,,,,,
,,,,,,,,,,,,,,344.,0.0306396484,,,344.,-0.1665033102,344.,0.1201584339,,,,,,,,
,,,,,,,,,,,,,,345.,0.0306396484,,,345.,-0.1667111516,345.,-0.0057879090,,,,,,,,
,,,,,,,,,,,,,,346.,0.0303955078,,,346.,-0.1669045091,346.,-0.1254761219,,,,,,,,
,,,,,,,,,,,,,,347.,0.0302734375,,,347.,-0.1667920351,347.,-0.0751653314,,,,,,,,
,,,,,,,,,,,,,,348.,0.0303955078,,,348.,-0.1665410399,348.,0.0780094266,,,,,,,,
,,,,,,,,,,,,,,349.,0.0306396484,,,349.,-0.1664828658,349.,0.1260372996,,,,,,,,
,,,,,,,,,,,,,,350.,0.0306396484,,,350.,-0.1666830182,350.,0.0139855146,,,,,,,,
,,,,,,,,,,,,,,351.,0.0303955078,,,351.,-0.166888237,351.,-0.1270959973,,,,,,,,
,,,,,,,,,,,,,,352.,0.0303955078,,,352.,-0.1666740179,352.,-0.0194752812,,,,,,,,
,,,,,,,,,,,,,,353.,0.0305175781,,,353.,-0.1664816141,353.,0.1126187444,,,,,,,,
,,,,,,,,,,,,,,354.,0.0306396484,,,354.,-0.1665379405,354.,0.1003303528,,,,,,,,
,,,,,,,,,,,,,,355.,0.0305175781,,,355.,-0.1667954326,355.,-0.0425873399,,,,,,,,
,,,,,,,,,,,,,,356.,0.0303955078,,,356.,-0.1668862104,356.,-0.130188942,,,,,,,,
,,,,,,,,,,,,,,357.,0.0302734375,,,357.,-0.1667576432,357.,-0.0520606041,,,,,,,,
,,,,,,,,,,,,,,358.,0.0305175781,,,358.,-0.1665120125,358.,0.0884606242,,,,,,,,
,,,,,,,,,,,,,,359.,0.0306396484,,,359.,-0.1666054726,359.,0.0533389449,,,,,,,,
,,,,,,,,,,,,,,360.,0.0305175781,,,360.,-0.1668691635,360.,-0.0944933891,,,,,,,,
,,,,,,,,,,,,,,361.,0.0302734375,,,361.,-0.1668816209,361.,-0.116568625,,,,,,,,
,,,,,,,,,,,,,,362.,0.0303955078,,,362.,-0.1666452289,362.,0.0101976991,,,,,,,,
,,,,,,,,,,,,,,363.,0.0305175781,,,363.,-0.1664817333,363.,0.1255017519,,,,,,,,
,,,,,,,,,,,,,,364.,0.0306396484,,,364.,-0.1666035056,364.,0.0752106309,,,,,,,,
,,,,,,,,,,,,,,365.,0.0303955078,,,365.,-0.1668930054,365.,-0.1227606535,,,,,,,,
,,,,,,,,,,,,,,366.,0.0302734375,,,366.,-0.1667786837,366.,-0.0803308487,,,,,,,,
,,,,,,,,,,,,,,367.,0.0303955078,,,367.,-0.1665427089,367.,0.0643516779,,,,,,,,
,,,,,,,,,,,,,,368.,0.0306396484,,,368.,-0.16645962,368.,0.1277397275,,,,,,,,
,,,,,,,,,,,,,,369.,0.0305175781,,,369.,-0.1667888761,369.,-0.0539992452,,,,,,,,
,,,,,,,,,,,,,,370.,0.0303955078,,,370.,-0.166913867,370.,-0.1304711103,,,,,,,,
,,,,,,,,,,,,,,371.,0.0302734375,,,371.,-0.1667088866,371.,-0.0406152606,,,,,,,,
,,,,,,,,,,,,,,372.,0.0305175781,,,372.,-0.1664760113,372.,0.0989272594,,,,,,,,
,,,,,,,,,,,,,,373.,0.0306396484,,,373.,-0.1666278243,373.,0.0563253760,,,,,,,,
,,,,,,,,,,,,,,374.,0.0305175781,,,374.,-0.1668408513,374.,-0.0893920064,,,,,,,,
,,,,,,,,,,,,,,375.,0.0302734375,,,375.,-0.1668826938,375.,-0.1250151396,,,,,,,,
,,,,,,,,,,,,,,376.,0.0303955078,,,376.,-0.1665180922,376.,0.0743466616,,,,,,,,
,,,,,,,,,,,,,,377.,0.0306396484,,,377.,-0.1664763093,377.,0.1262412667,,,,,,,,
,,,,,,,,,,,,,,378.,0.0305175781,,,378.,-0.1667997837,378.,-0.0583469272,,,,,,,,
,,,,,,,,,,,,,,379.,0.0302734375,,,379.,-0.1668702364,379.,-0.1299729943,,,,,,,,
,,,,,,,,,,,,,,380.,0.0303955078,,,380.,-0.1665514708,380.,0.0384550691,,,,,,,,
,,,,,,,,,,,,,,381.,0.0306396484,,,381.,-0.1664581895,381.,0.1298590899,,,,,,,,
,,,,,,,,,,,,,,382.,0.0305175781,,,382.,-0.1667409539,382.,-0.0220873952,,,,,,,,
,,,,,,,,,,,,,,383.,0.0303955078,,,383.,-0.1668952703,383.,-0.1272876263,,,,,,,,
,,,,,,,,,,,,,,384.,0.0302734375,,,384.,-0.1667956114,384.,-0.0824860334,,,,,,,,
,,,,,,,,,,,,,,385.,0.0303955078,,,385.,-0.1665269732,385.,0.0700265169,,,,,,,,
,,,,,,,,,,,,,,386.,0.0306396484,,,386.,-0.1664971709,386.,0.1280806065,,,,,,,,
,,,,,,,,,,,,,,387.,0.0305175781,,,387.,-0.166823566,387.,-0.0603342056,,,,,,,,
,,,,,,,,,,,,,,388.,0.0303955078,,,388.,-0.1669062972,388.,-0.1298300028,,,,,,,,
,,,,,,,,,,,,,,389.,0.0302734375,,,389.,-0.1666933894,389.,-0.0327916145,,,,,,,,
,,,,,,,,,,,,,,390.,0.0305175781,,,390.,-0.1665034890,390.,0.1065534949,,,,,,,,
,,,,,,,,,,,,,,391.,0.0306396484,,,391.,-0.1665061712,391.,0.1081615090,,,,,,,,
,,,,,,,,,,,,,,392.,0.0305175781,,,392.,-0.1667627692,392.,-0.0301189423,,,,,,,,
,,,,,,,,,,,,,,393.,0.0303955078,,,393.,-0.1669026017,393.,-0.1294953823,,,,,,,,
,,,,,,,,,,,,,,394.,0.0302734375,,,394.,-0.1667535901,394.,-0.0691979527,,,,,,,,
,,,,,,,,,,,,,,395.,0.0303955078,,,395.,-0.1664809585,395.,0.0858350396,,,,,,,,
,,,,,,,,,,,,,,396.,0.0306396484,,,396.,-0.1665738225,396.,0.0693075657,,,,,,,,
,,,,,,,,,,,,,,397.,0.0305175781,,,397.,-0.1668313146,397.,-0.0800474882,,,,,,,,
,,,,,,,,,,,,,,398.,0.0302734375,,,398.,-0.1668737531,398.,-0.125166595,,,,,,,,
,,,,,,,,,,,,,,399.,0.0303955078,,,399.,-0.1666610837,399.,-0.0143150687,,,,,,,,
,,,,,,,,,,,,,,400.,0.0306396484,,,400.,-0.1664793491,400.,0.1265963912,,,,,,,,
,,,,,,,,,,,,,,401.,0.0306396484,,,401.,-0.1666914821,401.,0.0164510012,,,,,,,,
,,,,,,,,,,,,,,402.,0.0303955078,,,402.,-0.1668798923,402.,-0.1147305965,,,,,,,,
,,,,,,,,,,,,,,403.,0.0302734375,,,403.,-0.1668183804,403.,-0.0993956327,,,,,,,,
,,,,,,,,,,,,,,404.,0.0305175781,,,404.,-0.1664773226,404.,0.1035459042,,,,,,,,
,,,,,,,,,,,,,,405.,0.0306396484,,,405.,-0.1665376425,405.,0.1055206060,,,,,,,,
,,,,,,,,,,,,,,406.,0.0305175781,,,406.,-0.1667561531,406.,-0.0295815468,,,,,,,,
,,,,,,,,,,,,,,407.,0.0303955078,,,407.,-0.1668913364,407.,-0.1287478805,,,,,,,,
,,,,,,,,,,,,,,408.,0.0302734375,,,408.,-0.1667886376,408.,-0.0703624487,,,,,,,,
,,,,,,,,,,,,,,409.,0.0303955078,,,409.,-0.1665340662,409.,0.0786235332,,,,,,,,
,,,,,,,,,,,,,,410.,0.0306396484,,,410.,-0.1664748192,410.,0.1273493767,,,,,,,,
,,,,,,,,,,,,,,411.,0.0305175781,,,411.,-0.1667954326,411.,-0.0609868169,,,,,,,,
,,,,,,,,,,,,,,412.,0.0302734375,,,412.,-0.1669130921,412.,-0.1289159656,,,,,,,,
,,,,,,,,,,,,,,413.,0.0303955078,,,413.,-0.1666789055,413.,-0.0243589282,,,,,,,,
,,,,,,,,,,,,,,414.,0.0305175781,,,414.,-0.1664928198,414.,0.111430347,,,,,,,,
,,,,,,,,,,,,,,415.,0.0306396484,,,415.,-0.1665307879,415.,0.1009909511,,,,,,,,
,,,,,,,,,,,,,,416.,0.0305175781,,,416.,-0.166774869,416.,-0.0359369516,,,,,,,,
,,,,,,,,,,,,,,417.,0.0303955078,,,417.,-0.1669018269,417.,-0.1300613284,,,,,,,,
,,,,,,,,,,,,,,418.,0.0302734375,,,418.,-0.1667602062,418.,-0.0620165467,,,,,,,,
,,,,,,,,,,,,,,419.,0.0303955078,,,419.,-0.1665088534,419.,0.078755796,,,,,,,,
,,,,,,,,,,,,,,420.,0.0306396484,,,420.,-0.1665038466,420.,0.1240565181,,,,,,,,
,,,,,,,,,,,,,,421.,0.0305175781,,,421.,-0.1668323874,421.,-0.0751058459,,,,,,,,
,,,,,,,,,,,,,,422.,0.0302734375,,,422.,-0.1668919325,422.,-0.1258605123,,,,,,,,
,,,,,,,,,,,,,,423.,0.0302734375,,,423.,-0.1666867137,423.,-0.0194888115,,,,,,,,
,,,,,,,,,,,,,,424.,0.0306396484,,,424.,-0.1664791107,424.,0.1289724708,,,,,,,,
,,,,,,,,,,,,,,425.,0.0306396484,,,425.,-0.1666401625,425.,0.0336121321,,,,,,,,
,,,,,,,,,,,,,,426.,0.0303955078,,,426.,-0.1669040322,426.,-0.1305297613,,,,,,,,
,,,,,,,,,,,,,,427.,0.0302734375,,,427.,-0.1667339206,427.,-0.0480610132,,,,,,,,
,,,,,,,,,,,,,,428.,0.0305175781,,,428.,-0.1665029526,428.,0.0918207169,,,,,,,,
,,,,,,,,,,,,,,429.,0.0306396484,,,429.,-0.1665719151,429.,0.0670031309,,,,,,,,
,,,,,,,,,,,,,,430.,0.0305175781,,,430.,-0.1668148041,430.,-0.0745614767,,,,,,,,
,,,,,,,,,,,,,,431.,0.0302734375,,,431.,-0.1667952538,431.,-0.0864167809,,,,,,,,
,,,,,,,,,,,,,,432.,0.0303955078,,,432.,-0.1665261388,432.,0.0624867082,,,,,,,,
,,,,,,,,,,,,,,433.,0.0306396484,,,433.,-0.1665138602,433.,0.1014028192,,,,,,,,
,,,,,,,,,,,,,,434.,0.0305175781,,,434.,-0.1667909622,434.,-0.0475741029,,,,,,,,
,,,,,,,,,,,,,,435.,0.0302734375,,,435.,-0.1668545008,435.,-0.1081498861,,,,,,,,
,,,,,,,,,,,,,,436.,0.0303955078,,,436.,-0.1665863991,436.,0.0295176506,,,,,,,,
,,,,,,,,,,,,,,437.,0.0306396484,,,437.,-0.1665159464,437.,0.1161010861,,,,,,,,
,,,,,,,,,,,,,,438.,0.0305175781,,,438.,-0.1667116284,438.,-0.0088751912,,,,,,,,
,,,,,,,,,,,,,,439.,0.0303955078,,,439.,-0.1668908596,439.,-0.1237990260,,,,,,,,
,,,,,,,,,,,,,,440.,0.0303955078,,,440.,-0.1666312814,440.,-0.0071099401,,,,,,,,
,,,,,,,,,,,,,,441.,0.0305175781,,,441.,-0.1664710045,441.,0.1172132492,,,,,,,,
,,,,,,,,,,,,,,442.,0.0306396484,,,442.,-0.1666772366,442.,0.0165989399,,,,,,,,
,,,,,,,,,,,,,,443.,0.0303955078,,,443.,-0.1668892503,443.,-0.1138253808,,,,,,,,
,,,,,,,,,,,,,,444.,0.0302734375,,,444.,-0.1667145491,444.,-0.0340755582,,,,,,,,
,,,,,,,,,,,,,,445.,0.0306396484,,,445.,-0.1664625406,445.,0.1298545599,,,,,,,,
,,,,,,,,,,,,,,446.,0.0306396484,,,446.,-0.1666680574,446.,0.0435505509,,,,,,,,
,,,,,,,,,,,,,,447.,0.0303955078,,,447.,-0.1668955684,447.,-0.0990561843,,,,,,,,
,,,,,,,,,,,,,,448.,0.0302734375,,,448.,-0.1667853594,448.,-0.0608974099,,,,,,,,
,,,,,,,,,,,,,,449.,0.0305175781,,,449.,-0.1665087342,449.,0.0821763277,,,,,,,,
,,,,,,,,,,,,,,450.,0.0306396484,,,450.,-0.1665910482,450.,0.0699789524,,,,,,,,
,,,,,,,,,,,,,,451.,0.0305175781,,,451.,-0.1668263078,451.,-0.0754280090,,,,,,,,
,,,,,,,,,,,,,,452.,0.0302734375,,,452.,-0.1667770147,452.,-0.0825920701,,,,,,,,
,,,,,,,,,,,,,,453.,0.0303955078,,,453.,-0.1665632129,453.,0.0692636967,,,,,,,,
,,,,,,,,,,,,,,454.,0.0306396484,,,454.,-0.1665525436,454.,0.0941690803,,,,,,,,
,,,,,,,,,,,,,,455.,0.0305175781,,,455.,-0.1667863131,455.,-0.0538489819,,,,,,,,
,,,,,,,,,,,,,,456.,0.0303955078,,,456.,-0.1669148207,456.,-0.1304675937,,,,,,,,
,,,,,,,,,,,,,,457.,0.0303955078,,,457.,-0.1665872931,457.,0.0352022648,,,,,,,,
,,,,,,,,,,,,,,458.,0.0306396484,,,458.,-0.1665408015,458.,0.1091071963,,,,,,,,
,,,,,,,,,,,,,,459.,0.0305175781,,,459.,-0.1667486429,459.,-0.0294845104,,,,,,,,
,,,,,,,,,,,,,,460.,0.0303955078,,,460.,-0.1668972969,460.,-0.1292889118,,,,,,,,
,,,,,,,,,,,,,,461.,0.0303955078,,,461.,-0.1666232944,461.,0.0131227374,,,,,,,,
,,,,,,,,,,,,,,462.,0.0305175781,,,462.,-0.1664651036,462.,0.125972569,,,,,,,,
,,,,,,,,,,,,,,463.,0.0306396484,,,463.,-0.1665908098,463.,0.0749744773,,,,,,,,
,,,,,,,,,,,,,,464.,0.0303955078,,,464.,-0.1668988466,464.,-0.1228725910,,,,,,,,
,,,,,,,,,,,,,,465.,0.0302734375,,,465.,-0.1668174267,465.,-0.0931873322,,,,,,,,
,,,,,,,,,,,,,,466.,0.0305175781,,,466.,-0.1664708257,466.,0.1114615202,,,,,,,,
,,,,,,,,,,,,,,467.,0.0306396484,,,467.,-0.1665074825,467.,0.1059818268,,,,,,,,
,,,,,,,,,,,,,,468.,0.0305175781,,,468.,-0.1668756604,468.,-0.1012468338,,,,,,,,
,,,,,,,,,,,,,,469.,0.0302734375,,,469.,-0.1668681502,469.,-0.1135237217,,,,,,,,
,,,,,,,,,,,,,,470.,0.0303955078,,,470.,-0.1665896773,470.,0.0185654759,,,,,,,,
,,,,,,,,,,,,,,471.,0.0306396484,,,471.,-0.1665024757,471.,0.1165362597,,,,,,,,
,,,,,,,,,,,,,,472.,0.0305175781,,,472.,-0.1667038798,472.,-0.0062814355,,,,,,,,
,,,,,,,,,,,,,,473.,0.0302734375,,,473.,-0.1668921709,473.,-0.1233781576,,,,,,,,
,,,,,,,,,,,,,,474.,0.0302734375,,,474.,-0.1666369438,474.,-0.0005628467,,,,,,,,
,,,,,,,,,,,,,,475.,0.0305175781,,,475.,-0.1664847136,475.,0.1195451021,,,,,,,,
,,,,,,,,,,,,,,476.,0.0306396484,,,476.,-0.1666991711,476.,0.0129653811,,,,,,,,
,,,,,,,,,,,,,,477.,0.0303955078,,,477.,-0.1668730974,477.,-0.1131017804,,,,,,,,
,,,,,,,,,,,,,,478.,0.0303955078,,,478.,-0.1667318940,478.,-0.0371468067,,,,,,,,
,,,,,,,,,,,,,,479.,0.0305175781,,,479.,-0.1664919853,479.,0.1008402109,,,,,,,,
,,,,,,,,,,,,,,480.,0.0306396484,,,480.,-0.1665081978,480.,0.1165227294,,,,,,,,
,,,,,,,,,,,,,,481.,0.0306396484,,,481.,-0.1667357683,481.,-0.0117704868,,,,,,,,
,,,,,,,,,,,,,,482.,0.0303955078,,,482.,-0.1669290662,482.,-0.1256045103,,,,,,,,
,,,,,,,,,,,,,,483.,0.0303955078,,,483.,-0.1666367650,483.,0.0050708055,,,,,,,,
,,,,,,,,,,,,,,484.,0.0305175781,,,484.,-0.1664686203,484.,0.1242586374,,,,,,,,
,,,,,,,,,,,,,,485.,0.0305175781,,,485.,-0.1666930318,485.,0.0066890717,,,,,,,,
,,,,,,,,,,,,,,486.,0.0303955078,,,486.,-0.1668920517,486.,-0.1203144193,,,,,,,,
